http://www.10012.kaluxo.remax-quebec.com/?A9FF0BCB-9683-41D6-955A-F1D9106257E4&lang=EN,-1,-1,www.10012.kaluxo.remax-quebec.com,/,86,33,4,5.0,14,12,4.666666666666667,6,6,0,0,0,0,0,0,0
http://www.1001afilmodyssey.blogspot.com/2010/04/wizard-of-oz-1939.html,-1,-1,www.1001afilmodyssey.blogspot.com,/2010/04/wizard-of-oz-1939.html,71,33,4,4.833333333333333,12,16,7.5,4,16,3.4285714285714284,7,6,0,0,0,0
http://www.1001laurel.com/,-1,-1,www.1001laurel.com,/,26,18,2,5.0,4,10,5.333333333333333,3,10,0,0,0,0,0,0,0
http://www.100777.com/node/373,-1,-1,www.100777.com,/node/373,30,14,2,3.8333333333333335,6,6,4.0,3,6,3.5,2,4,0,0,0,0
http://www.100hot.com/hot100/ws/results/Web/92!FE5%20Montreal/1/302363/RightNav/Relevance/iq=true/zoom=off/qlnk=1/_iceUrlFlag=7?_IceUrl=true,-1,-1,www.100hot.com,/hot100/ws/results/Web/92!FE5%20Montreal/1/302363/RightNav/Relevance/iq=true/zoom=off/qlnk=1/_iceUrlFlag=7,140,14,2,4.56,25,11,4.0,3,6,4.578947368421052,19,11,0,0,0,0
http://www.100hot.com/hot100/ws/results/Web/Commission%20Scolaire%20Marguerite%20Bourgeois/1/302362/RightNav/Relevance/iq=true/zoom=off/qlnk=1/_iceUrlFlag=7?_IceUrl=true,-1,-1,www.100hot.com,/hot100/ws/results/Web/Commission%20Scolaire%20Marguerite%20Bourgeois/1/302362/RightNav/Relevance/iq=true/zoom=off/qlnk=1/_iceUrlFlag=7,169,14,2,5.461538461538462,26,12,4.0,3,6,5.75,20,12,0,0,0,0
http://www.100hot.com/hot100/ws/results/Web/Meteomedia%20Sherbrooke/1/0/0/Relevance/zoom=off/qi=1/qk=10/bepersistence=true/_iceUrlFlag=7?_IceUrl=true,-1,-1,www.100hot.com,/hot100/ws/results/Web/Meteomedia%20Sherbrooke/1/0/0/Relevance/zoom=off/qi=1/qk=10/bepersistence=true/_iceUrlFlag=7,149,14,2,4.6923076923076925,26,13,4.0,3,6,4.75,20,13,0,0,0,0
http://www.100hot.com/hot100/ws/results/Web/Wes%20Scantlin/1/302363/RightNav/Relevance/iq=true/zoom=off/qlnk=1/_iceUrlFlag=7?_IceUrl=true,-1,-1,www.100hot.com,/hot100/ws/results/Web/Wes%20Scantlin/1/302363/RightNav/Relevance/iq=true/zoom=off/qlnk=1/_iceUrlFlag=7,137,14,2,4.666666666666667,24,11,4.0,3,6,4.722222222222222,18,11,0,0,0,0
http://www.100kjobfinder.jobamatic.com/a/jobs/find-jobs/q-Kansas+City+Southern+Railway,-1,-1,www.100kjobfinder.jobamatic.com,/a/jobs/find-jobs/q-Kansas+City+Southern+Railway,86,31,3,5.071428571428571,14,13,7.0,4,13,4.333333333333333,9,8,0,0,0,0
http://www.100percentfrenchmadeincanada.blogspot.com/,-1,-1,www.100percentfrenchmadeincanada.blogspot.com,/,53,45,3,9.2,5,28,10.5,4,28,0,0,0,0,0,0,0
http://www.100percentfrenchmadeincanada.blogspot.com/2005/02/first-entry.html,-1,-1,www.100percentfrenchmadeincanada.blogspot.com,/2005/02/first-entry.html,77,45,4,6.6,10,28,10.5,4,28,4.0,5,5,0,0,0,0
http://www.100percentfrenchmadeincanada.blogspot.com/2005_04_01_archive.html,-1,-1,www.100percentfrenchmadeincanada.blogspot.com,/2005_04_01_archive.html,76,45,4,9.714285714285714,7,28,10.5,4,28,11.0,2,18,0,0,0,0
http://www.100percentfrenchmadeincanada.blogspot.com/2006/12/4-updatenames.html,-1,-1,www.100percentfrenchmadeincanada.blogspot.com,/2006/12/4-updatenames.html,79,45,4,6.8,10,28,10.5,4,28,4.4,5,11,0,0,0,0
http://www.100percentfrenchmadeincanada.blogspot.com/2006_12_01_archive.html,-1,-1,www.100percentfrenchmadeincanada.blogspot.com,/2006_12_01_archive.html,76,45,4,9.714285714285714,7,28,10.5,4,28,11.0,2,18,0,0,0,0
http://www.100percentgay.blogspot.com/2010/09/aj-and-gerin-raw-at-chaosmen.html,-1,-1,www.100percentgay.blogspot.com,/2010/09/aj-and-gerin-raw-at-chaosmen.html,79,30,4,4.571428571428571,14,13,6.75,4,13,3.6666666666666665,9,8,0,0,0,0
http://www.100percentgay.blogspot.com/2011/01/alexandro-creampies-gerin-at-chaosmen.html,-1,-1,www.100percentgay.blogspot.com,/2011/01/alexandro-creampies-gerin-at-chaosmen.html,88,30,4,5.6923076923076925,13,13,6.75,4,13,5.375,8,9,0,0,0,0
http://www.100percentgay.net/?s=eric+pryor,-1,-1,www.100percentgay.net,/,42,21,2,4.714285714285714,7,13,6.333333333333333,3,13,0,0,0,0,0,0,0
http://www.100percentgay.net/?s=kevin+warhol,-1,-1,www.100percentgay.net,/,44,21,2,5.0,7,13,6.333333333333333,3,13,0,0,0,0,0,0,0
http://www.100percentgay.net/?s=marcus+mojo,-1,-1,www.100percentgay.net,/,43,21,2,4.857142857142857,7,13,6.333333333333333,3,13,0,0,0,0,0,0,0
http://www.100percentgay.net/?s=trevor+yates,-1,-1,www.100percentgay.net,/,44,21,2,5.0,7,13,6.333333333333333,3,13,0,0,0,0,0,0,0
http://www.100scopenotes.com/2010/02/23/review-meanwhile-by-jason-shiga/,-1,-1,www.100scopenotes.com,/2010/02/23/review-meanwhile-by-jason-shiga/,72,21,2,4.833333333333333,12,13,6.333333333333333,3,13,4.375,8,9,0,0,0,0
http://www.100tetesrecords.blogspot.com/,-1,-1,www.100tetesrecords.blogspot.com,/,40,32,3,6.6,5,15,7.25,4,15,0,0,0,0,0,0,0
http://www.101olympians.blogspot.com/,-1,-1,www.101olympians.blogspot.com,/,37,29,3,6.0,5,12,6.5,4,12,0,0,0,0,0,0,0
http://www.101olympians.blogspot.com/2008/07/bob-beamon-event-destroyer.html,-1,-1,www.101olympians.blogspot.com,/2008/07/bob-beamon-event-destroyer.html,76,29,4,5.25,12,12,6.5,4,12,4.714285714285714,7,9,0,0,0,0
http://www.103kkcn.com/,-1,-1,www.103kkcn.com,/,23,15,2,4.25,4,7,4.333333333333333,3,7,0,0,0,0,0,0,0
http://www.1041.yippie.biz/ca/los_angeles/,-1,-1,www.1041.yippie.biz,/ca/los_angeles/,42,19,3,4.714285714285714,7,11,4.0,4,6,6.5,2,11,0,0,0,0
http://www.104311.foodpages.ca/,-1,-1,www.104311.foodpages.ca,/,31,23,3,4.8,5,9,5.0,4,9,0,0,0,0,0,0,0
http://www.1043now.com/,-1,-1,www.1043now.com,/,23,15,2,4.25,4,7,4.333333333333333,3,7,0,0,0,0,0,0,0
http://www.1043nowfm.com/,-1,-1,www.1043nowfm.com,/,25,17,2,4.75,4,9,5.0,3,9,0,0,0,0,0,0,0
http://www.10704.kaluxo.remax-quebec.com/?00569118-5AAE-48AA-BF94-ADF2D084F50B&lang=EN,-1,-1,www.10704.kaluxo.remax-quebec.com,/,86,33,4,5.0,14,12,4.666666666666667,6,6,0,0,0,0,0,0,0
http://www.1077.yippie.biz/sc/chesnee/,-1,-1,www.1077.yippie.biz,/sc/chesnee/,38,19,3,4.142857142857143,7,7,4.0,4,6,4.5,2,7,0,0,0,0
http://www.10dollarleads.com/,-1,-1,www.10dollarleads.com,/,29,21,2,5.75,4,13,6.333333333333333,3,13,0,0,0,0,0,0,0
http://www.10electronica.blogspot.com/,-1,-1,www.10electronica.blogspot.com,/,38,30,3,6.2,5,13,6.75,4,13,0,0,0,0,0,0,0
http://www.10kbullets.com/reviews/b/berdella/,-1,-1,www.10kbullets.com,/reviews/b/berdella/,45,18,2,5.142857142857143,7,10,5.333333333333333,3,10,5.333333333333333,3,8,0,0,0,0
http://www.10kbullets.com/reviews/b/brotherhood-of-the-wolf/,-1,-1,www.10kbullets.com,/reviews/b/brotherhood-of-the-wolf/,60,18,2,4.8,10,11,5.333333333333333,3,10,4.666666666666667,6,11,0,0,0,0
http://www.10kdays.com/,-1,-1,www.10kdays.com,/,23,15,2,4.25,4,7,4.333333333333333,3,7,0,0,0,0,0,0,0
http://www.10kswim.blogspot.com/,-1,-1,www.10kswim.blogspot.com,/,32,24,3,5.0,5,8,5.25,4,8,0,0,0,0,0,0,0
http://www.10paisa.com/,-1,-1,www.10paisa.com,/,23,15,2,4.25,4,7,4.333333333333333,3,7,0,0,0,0,0,0,0
http://www.10questions.time.com/2010/03/11/ask-robert-groves/,-1,-1,www.10questions.time.com,/2010/03/11/ask-robert-groves/,61,24,3,4.363636363636363,11,11,5.25,4,11,3.8333333333333335,6,6,0,0,0,0
http://www.10starmovies.com/Watch-Movies-Online/Agnes_Browne_1999/,-1,-1,www.10starmovies.com,/Watch-Movies-Online/Agnes_Browne_1999/,66,20,2,7.0,8,17,6.0,3,12,8.5,4,17,0,0,0,0
http://www.10starmovies.com/Watch-Movies-Online/Gojira_Fainaru_Uzu_2004/,-1,-1,www.10starmovies.com,/Watch-Movies-Online/Gojira_Fainaru_Uzu_2004/,72,20,2,7.75,8,23,6.0,3,12,10.0,4,23,0,0,0,0
http://www.10starmovies.com/Watch-Movies-Online/Inside_Im_Dancing_2004/,-1,-1,www.10starmovies.com,/Watch-Movies-Online/Inside_Im_Dancing_2004/,71,20,2,7.625,8,22,6.0,3,12,9.75,4,22,0,0,0,0
http://www.10starmovies.com/Watch-Movies-Online/Jackie_Bouvier_Kennedy_Onassis_2000/,-1,-1,www.10starmovies.com,/Watch-Movies-Online/Jackie_Bouvier_Kennedy_Onassis_2000/,84,20,2,9.25,8,35,6.0,3,12,13.0,4,35,0,0,0,0
http://www.10starmovies.com/Watch-Movies-Online/One_Night_At_McCools_2001/,-1,-1,www.10starmovies.com,/Watch-Movies-Online/One_Night_At_McCools_2001/,74,20,2,8.0,8,25,6.0,3,12,10.5,4,25,0,0,0,0
http://www.10starmovies.com/Watch-Movies-Online/Stark_Raving_Black_2009/,-1,-1,www.10starmovies.com,/Watch-Movies-Online/Stark_Raving_Black_2009/,72,20,2,7.75,8,23,6.0,3,12,10.0,4,23,0,0,0,0
http://www.10starmovies.com/Watch-Movies-Online/The_Boat_That_Rocked_2009/,-1,-1,www.10starmovies.com,/Watch-Movies-Online/The_Boat_That_Rocked_2009/,74,20,2,8.0,8,25,6.0,3,12,10.5,4,25,0,0,0,0
http://www.10starmovies.com/Watch-Movies-Online/The_Circle_2002/,-1,-1,www.10starmovies.com,/Watch-Movies-Online/The_Circle_2002/,64,20,2,6.75,8,15,6.0,3,12,8.0,4,15,0,0,0,0
http://www.10starmovies.com/Watch-Movies-Online/The_Kid_Stays_In_The_Picture_2002/,-1,-1,www.10starmovies.com,/Watch-Movies-Online/The_Kid_Stays_In_The_Picture_2002/,82,20,2,9.0,8,33,6.0,3,12,12.5,4,33,0,0,0,0
http://www.10starmovies.com/profiles/Aleksey_Kravchenko_315203/,-1,-1,www.10starmovies.com,/profiles/Aleksey_Kravchenko_315203/,63,20,2,9.166666666666666,6,25,6.0,3,12,16.5,2,25,0,0,0,0
http://www.10starmovies.com/profiles/Dawn_Olivieri_8123/,-1,-1,www.10starmovies.com,/profiles/Dawn_Olivieri_8123/,56,20,2,8.0,6,18,6.0,3,12,13.0,2,18,0,0,0,0
http://www.10starmovies.com/profiles/Holmes_Osborne_165471/,-1,-1,www.10starmovies.com,/profiles/Holmes_Osborne_165471/,59,20,2,8.5,6,21,6.0,3,12,14.5,2,21,0,0,0,0
http://www.10starmovies.com/profiles/James_Remar_6363/,-1,-1,www.10starmovies.com,/profiles/James_Remar_6363/,54,20,2,7.666666666666667,6,16,6.0,3,12,12.0,2,16,0,0,0,0
http://www.10starmovies.com/profiles/James_Stewart_48391/,-1,-1,www.10starmovies.com,/profiles/James_Stewart_48391/,57,20,2,8.166666666666666,6,19,6.0,3,12,13.5,2,19,0,0,0,0
http://www.10starmovies.com/profiles/Jean-claude_Van_Damme_74489/,-1,-1,www.10starmovies.com,/profiles/Jean-claude_Van_Damme_74489/,65,20,2,8.0,7,22,6.0,3,12,11.333333333333334,3,22,0,0,0,0
http://www.10starmovies.com/profiles/Marla_Pennington_36936/,-1,-1,www.10starmovies.com,/profiles/Marla_Pennington_36936/,60,20,2,8.666666666666666,6,22,6.0,3,12,15.0,2,22,0,0,0,0
http://www.10starmovies.com/profiles/Patrick_Mctavish_82393/,-1,-1,www.10starmovies.com,/profiles/Patrick_Mctavish_82393/,60,20,2,8.666666666666666,6,22,6.0,3,12,15.0,2,22,0,0,0,0
http://www.10starmovies.com/profiles/Peter_Benson_98030/,-1,-1,www.10starmovies.com,/profiles/Peter_Benson_98030/,56,20,2,8.0,6,18,6.0,3,12,13.0,2,18,0,0,0,0
http://www.10starmovies.com/profiles/Rodney_Eastman_154038/,-1,-1,www.10starmovies.com,/profiles/Rodney_Eastman_154038/,59,20,2,8.5,6,21,6.0,3,12,14.5,2,21,0,0,0,0
http://www.10starmovies.com/profiles/Sean_Mcnamara_34456/,-1,-1,www.10starmovies.com,/profiles/Sean_Mcnamara_34456/,57,20,2,8.166666666666666,6,19,6.0,3,12,13.5,2,19,0,0,0,0
http://www.10starmovies.com/profiles/Seychelle_Gabriel_130060/,-1,-1,www.10starmovies.com,/profiles/Seychelle_Gabriel_130060/,62,20,2,9.0,6,24,6.0,3,12,16.0,2,24,0,0,0,0
http://www.112fm.com/,-1,-1,www.112fm.com,/,21,13,2,3.75,4,5,3.6666666666666665,3,5,0,0,0,0,0,0,0
http://www.1146miles.com/music/code-pie-baby-justin-bieber-cover/,-1,-1,www.1146miles.com,/music/code-pie-baby-justin-bieber-cover/,65,17,2,4.7272727272727275,11,9,5.0,3,9,4.714285714285714,7,6,0,0,0,0
http://www.1149benson.info/,-1,-1,www.1149benson.info,/,27,19,2,5.25,4,10,5.666666666666667,3,10,0,0,0,0,0,0,0
http://www.1149quakerchurch.2cmyhome.com/,-1,-1,www.1149quakerchurch.2cmyhome.com,/,41,33,3,6.8,5,16,7.5,4,16,0,0,0,0,0,0,0
http://www.1169.yippie.biz/ca/los_angeles/,-1,-1,www.1169.yippie.biz,/ca/los_angeles/,42,19,3,4.714285714285714,7,11,4.0,4,6,6.5,2,11,0,0,0,0
http://www.11d.typepad.com/blog/2006/03/rich_parent_poo.html,-1,-1,www.11d.typepad.com,/blog/2006/03/rich_parent_poo.html,60,19,4,4.9,10,15,4.0,4,7,5.8,5,15,0,0,0,0
http://www.1200lakeshore.com/,-1,-1,www.1200lakeshore.com,/,29,21,2,5.75,4,13,6.333333333333333,3,13,0,0,0,0,0,0,0
http://www.123-max.com/,-1,-1,www.123-max.com,/,23,15,2,3.2,5,4,3.0,4,3,0,0,0,0,0,0,0
http://www.123bomb.com/watch-xieJZJqzr_k/sexo-amor-bellakera-no-es-lo-mismo.html,-1,-1,www.123bomb.com,/watch-xieJZJqzr_k/sexo-amor-bellakera-no-es-lo-mismo.html,80,15,3,4.642857142857143,14,11,4.333333333333333,3,7,4.8,10,11,0,0,0,0
http://www.123indigo-casinos.blogspot.com/,-1,-1,www.123indigo-casinos.blogspot.com,/,42,34,3,5.666666666666667,6,9,6.0,5,9,0,0,0,0,0,0,0
http://www.123klan.bigcartel.com/,-1,-1,www.123klan.bigcartel.com,/,33,25,3,5.2,5,9,5.5,4,9,0,0,0,0,0,0,0
http://www.123movies.info/movie/%c3%83%c5%93%c3%83%c2%a7_yaman_bakire_(1975)_1581424,-1,-1,www.123movies.info,/movie/%c3%83%c5%93%c3%83%c2%a7_yaman_bakire_(1975)_1581424,84,18,2,4.466666666666667,15,16,5.333333333333333,3,9,4.2727272727272725,11,16,0,0,0,0
http://www.123movies.info/movie/%c3%96yle_bir_kadin_ki_(1979)_1581191,-1,-1,www.123movies.info,/movie/%c3%96yle_bir_kadin_ki_(1979)_1581191,69,18,2,6.444444444444445,9,19,5.333333333333333,3,9,7.6,5,19,0,0,0,0
http://www.123movies.info/movie/4_Clowns_(1970)_936067,-1,-1,www.123movies.info,/movie/4_Clowns_(1970)_936067,54,18,2,5.625,8,9,5.333333333333333,3,9,6.25,4,9,0,0,0,0
http://www.123movies.info/movie/La_donna_della_mia_vita_(2010)_1227572,-1,-1,www.123movies.info,/movie/La_donna_della_mia_vita_(2010)_1227572,70,18,2,7.625,8,24,5.333333333333333,3,9,10.25,4,24,0,0,0,0
http://www.123movies.info/movie/La_petite_Aurore_lenfant_martyre_(1952)_1232456,-1,-1,www.123movies.info,/movie/La_petite_Aurore_lenfant_martyre_(1952)_1232456,79,18,2,8.75,8,33,5.333333333333333,3,9,12.5,4,33,0,0,0,0
http://www.123movies.info/movie/Les_exploits_dun_jeune_Don_Juan_(1987)_1249457,-1,-1,www.123movies.info,/movie/Les_exploits_dun_jeune_Don_Juan_(1987)_1249457,78,18,2,8.625,8,32,5.333333333333333,3,9,12.25,4,32,0,0,0,0
http://www.123movies.info/movie/Nine_Deaths_of_the_Ninja_(1985)_1312835,-1,-1,www.123movies.info,/movie/Nine_Deaths_of_the_Ninja_(1985)_1312835,71,18,2,7.75,8,25,5.333333333333333,3,9,10.5,4,25,0,0,0,0
http://www.123movies.info/movie/Senza_pelle_(1994)_1398665,-1,-1,www.123movies.info,/movie/Senza_pelle_(1994)_1398665,58,18,2,6.125,8,12,5.333333333333333,3,9,7.25,4,12,0,0,0,0
http://www.123movies.info/movie/Terror_Among_Us_(1981)_(TV)_1446293,-1,-1,www.123movies.info,/movie/Terror_Among_Us_(1981)_(TV)_1446293,67,18,2,5.6,10,16,5.333333333333333,3,9,6.0,6,16,0,0,0,0
http://www.123movies.info/movie/The_Cavemans_Valentine_(2001)_1457621,-1,-1,www.123movies.info,/movie/The_Cavemans_Valentine_(2001)_1457621,69,18,2,7.5,8,23,5.333333333333333,3,9,10.0,4,23,0,0,0,0
http://www.123movies.info/movie/The_Kid_Stays_in_the_Picture_(2002)_1477355,-1,-1,www.123movies.info,/movie/The_Kid_Stays_in_the_Picture_(2002)_1477355,75,18,2,8.25,8,29,5.333333333333333,3,9,11.5,4,29,0,0,0,0
http://www.123movies.info/movie/Zad_kadar_(2010)_1574729,-1,-1,www.123movies.info,/movie/Zad_kadar_(2010)_1574729,56,18,2,5.875,8,10,5.333333333333333,3,9,6.75,4,10,0,0,0,0
http://www.123movies.info/pictures/Sigmund_and_the_Sea_Monsters,-1,-1,www.123movies.info,/pictures/Sigmund_and_the_Sea_Monsters,63,18,2,9.333333333333334,6,28,5.333333333333333,3,9,18.0,2,28,0,0,0,0
http://www.123pornvideos.org/aoi/,-1,-1,www.123pornvideos.org,/aoi/,33,21,2,5.2,5,13,6.333333333333333,3,13,3.0,1,3,0,0,0,0
http://www.123relocation.com/Maine/,-1,-1,www.123relocation.com,/Maine/,35,21,2,5.6,5,13,6.333333333333333,3,13,5.0,1,5,0,0,0,0
http://www.123tamilgallery.com/kangna-ranaut/,-1,-1,www.123tamilgallery.com,/kangna-ranaut/,45,23,2,6.166666666666667,6,15,7.0,3,15,6.0,2,6,0,0,0,0
http://www.124.105.24.19/,-1,-1,www.124.105.24.19,/,25,17,4,2.8333333333333335,6,4,2.6,5,3,0,0,0,0,1,0,0
http://www.125.douglas.qc.ca/en/destigmatiser-sante-mentale.php,-1,-1,www.125.douglas.qc.ca,/en/destigmatiser-sante-mentale.php,63,21,5,4.636363636363637,11,13,3.4,5,7,6.0,5,13,0,0,0,0
http://www.125.douglas.qc.ca/en/historique-informatique.php?section=service,-1,-1,www.125.douglas.qc.ca,/en/historique-informatique.php,75,21,5,5.166666666666667,12,12,3.4,5,7,6.75,4,12,0,0,0,0
http://www.12602id3.planetsourcefun.com/like/12602/?ref=r,-1,-1,www.12602id3.planetsourcefun.com,/like/12602/,57,32,3,5.111111111111111,9,15,7.25,4,15,4.5,2,5,0,0,0,0
http://www.12gfl.blogspot.com/2008/12/2005-ion-dissonance-solace.html,-1,-1,www.12gfl.blogspot.com,/2008/12/2005-ion-dissonance-solace.html,69,22,4,4.666666666666667,12,10,4.75,4,8,4.714285714285714,7,10,0,0,0,0
http://www.12oclocknews.com/,-1,-1,www.12oclocknews.com,/,28,20,2,5.5,4,12,6.0,3,12,0,0,0,0,0,0,0
http://www.12or20questions.blogspot.com/2007/09/12-or-20-questions-with-joshua-marie.html,-1,-1,www.12or20questions.blogspot.com,/2007/09/12-or-20-questions-with-joshua-marie.html,89,32,4,4.866666666666666,15,15,7.25,4,15,4.0,10,9,0,0,0,0
http://www.12starz.com/,-1,-1,www.12starz.com,/,23,15,2,4.25,4,7,4.333333333333333,3,7,0,0,0,0,0,0,0
http://www.1304.yippie.biz/mo/kansas_city/,-1,-1,www.1304.yippie.biz,/mo/kansas_city/,42,19,3,4.714285714285714,7,11,4.0,4,6,6.5,2,11,0,0,0,0
http://www.1333.yippie.biz/ca/los_angeles/,-1,-1,www.1333.yippie.biz,/ca/los_angeles/,42,19,3,4.714285714285714,7,11,4.0,4,6,6.5,2,11,0,0,0,0
http://www.1337x.org/torrent/128945/Americano-Rosso-DDTrip-DivX-DAlatri-Bentivoglio-Young-Ferilli-Ghini-TNT-Village/,-1,-1,www.1337x.org,/torrent/128945/Americano-Rosso-DDTrip-DivX-DAlatri-Bentivoglio-Young-Ferilli-Ghini-TNT-Village/,116,13,2,5.705882352941177,17,11,3.6666666666666665,3,5,6.3076923076923075,13,11,0,0,0,0
http://www.1337x.org/torrent/151097/E-Allora-Mambo-DivX-Ita-Mp3-MIRCrew-TNT-Village/,-1,-1,www.1337x.org,/torrent/151097/E-Allora-Mambo-DivX-Ita-Mp3-MIRCrew-TNT-Village/,84,13,2,4.466666666666667,15,7,3.6666666666666665,3,5,4.7272727272727275,11,7,0,0,0,0
http://www.1337x.org/torrent/191829/Card-Captor-Sakura-OST-1-4-Movie-1-2-OST-Lossy-Mp3-128-320kbps-Tntvillage/,-1,-1,www.1337x.org,/torrent/191829/Card-Captor-Sakura-OST-1-4-Movie-1-2-OST-Lossy-Mp3-128-320kbps-Tntvillage/,110,13,2,4.142857142857143,21,10,3.6666666666666665,3,5,4.235294117647059,17,10,0,0,0,0
http://www.1337x.org/torrent/239713/Viola-bacia-tutti-Asia-Argento-1998-Ita-sub-Eng-Rus-Thai/,-1,-1,www.1337x.org,/torrent/239713/Viola-bacia-tutti-Asia-Argento-1998-Ita-sub-Eng-Rus-Thai/,93,13,2,4.352941176470588,17,7,3.6666666666666665,3,5,4.538461538461538,13,7,0,0,0,0
http://www.1337x.org/torrent/246270/Pinetop-Perkins-The-Complete-Hightone-Sessions-blues-mp3-320-rogercc-h33t/,-1,-1,www.1337x.org,/torrent/246270/Pinetop-Perkins-The-Complete-Hightone-Sessions-blues-mp3-320-rogercc-h33t/,110,13,2,5.352941176470588,17,8,3.6666666666666665,3,5,5.846153846153846,13,8,0,0,0,0
http://www.1337x.org/torrent/70342/0/,-1,-1,www.1337x.org,/torrent/70342/0/,37,13,2,4.0,7,7,3.6666666666666665,3,5,4.333333333333333,3,7,0,0,0,0
http://www.13693.tuksookey.com/,-1,-1,www.13693.tuksookey.com,/,31,23,3,4.8,5,9,5.0,4,9,0,0,0,0,0,0,0
http://www.1383870.golden-harvest.stone.cc/,-1,-1,www.1383870.golden-harvest.stone.cc,/,43,35,4,4.857142857142857,7,7,5.0,6,7,0,0,0,0,0,0,0
http://www.13ghosts.warnerbros.com/,-1,-1,www.13ghosts.warnerbros.com,/,35,27,3,5.6,5,10,6.0,4,10,0,0,0,0,0,0,0
http://www.13tura-an.blogspot.com/,-1,-1,www.13tura-an.blogspot.com,/,34,26,3,4.333333333333333,6,8,4.4,5,8,0,0,0,0,0,0,0
http://www.14072006.blogspot.com/,-1,-1,www.14072006.blogspot.com,/,33,25,3,5.2,5,8,5.5,4,8,0,0,0,0,0,0,0
http://www.14082.foodpages.ca/,-1,-1,www.14082.foodpages.ca,/,30,22,3,4.6,5,9,4.75,4,9,0,0,0,0,0,0,0
http://www.14087.foodpages.ca/,-1,-1,www.14087.foodpages.ca,/,30,22,3,4.6,5,9,4.75,4,9,0,0,0,0,0,0,0
http://www.14089.foodpages.ca/,-1,-1,www.14089.foodpages.ca,/,30,22,3,4.6,5,9,4.75,4,9,0,0,0,0,0,0,0
http://www.141.2.66.26/en/,-1,-1,www.141.2.66.26,/en/,26,15,4,2.4285714285714284,7,4,2.2,5,3,2.0,1,2,0,1,0,0
